customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation,address_id
3134,Pierette,Roseman,Female,1995-01-20,,Manufacturing,Mass Customer,N,No,10,3134
3135,Titus,Worsall,Male,1962-01-14,Staff Scientist,Financial Services,Mass Customer,N,No,7,3135
3136,Leonardo,Brennon,Male,1998-08-25,Marketing Manager,Retail,Mass Customer,N,Yes,10,3136
3137,Cathlene,,Female,1993-03-13,Web Designer III,,Mass Customer,N,No,9,3137
3138,Wait,Pardey,Male,1971-02-19,Paralegal,Financial Services,Mass Customer,N,Yes,9,3138
3139,Pail,De Blasi,Male,1973-06-13,Paralegal,Financial Services,High Net Worth,N,Yes,8,3139
3140,Britt,Muddimer,Female,1985-06-11,Legal Assistant,Manufacturing,High Net Worth,N,No,9,3140
3141,Esmaria,Kiernan,Female,1995-11-04,Associate Professor,Retail,Mass Customer,N,Yes,7,3141
3142,Hubert,Kliner,Male,1992-08-04,Electrical Engineer,Manufacturing,Mass Customer,N,No,5,3142
3143,Corabelle,Streatfeild,Female,1996-10-24,Chief Design Engineer,Manufacturing,Mass Customer,N,No,7,3143
3144,Ringo,Everson,Male,1978-10-29,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,9,3144
3145,Gar,Barnewille,Male,1978-06-17,Paralegal,Financial Services,High Net Worth,N,Yes,10,3145
3146,Fredrika,Kleinmintz,Female,1978-01-28,Project Manager,Property,Mass Customer,N,No,9,3146
3147,Bonnee,Farley,Female,1976-10-02,,Retail,Affluent Customer,N,Yes,8,3147
3148,Berky,Degoix,Male,1974-10-09,Human Resources Assistant IV,,High Net Worth,N,Yes,7,3148
3149,Caprice,Pack,Female,1980-09-03,Tax Accountant,,Affluent Customer,N,Yes,9,3149
3150,Morissa,Wolfendell,Female,1991-10-07,Sales Associate,Financial Services,Mass Customer,N,No,10,3150
3151,Thorn,Choffin,U,,Senior Developer,IT,Affluent Customer,N,Yes,7,3151
3152,Lettie,McGenis,Female,1999-06-07,Teacher,Financial Services,High Net Worth,N,Yes,10,3152
3153,Hannis,Jakubovits,Female,1973-12-30,Compensation Analyst,Financial Services,High Net Worth,N,No,7,3153
3154,Angil,Ellesmere,Female,1957-11-21,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,9,3154
3155,Tiphani,Fritz,Female,1976-12-25,Office Assistant I,IT,Affluent Customer,N,Yes,7,3155
3156,Bearnard,Letixier,Male,1976-09-28,,Financial Services,Mass Customer,N,No,10,3156
3157,Hurlee,Fasson,Male,1997-07-19,,Retail,Mass Customer,N,Yes,9,3157
3158,Korey,Lansbury,Male,1970-05-02,VP Quality Control,Telecommunications,Mass Customer,N,Yes,11,3158
3159,Jesus,MacShirie,Male,1967-02-01,,Financial Services,Affluent Customer,N,No,10,3159
3160,Eadmund,Braycotton,Male,1978-07-03,Mechanical Systems Engineer,IT,Mass Customer,N,No,9,3160
3161,Cindie,Naldrett,Female,1977-02-16,,Financial Services,Mass Customer,N,Yes,9,3161
3162,Deanne,Delacour,Female,1978-02-24,Media Manager IV,Argiculture,Mass Customer,N,Yes,8,3162
3163,Irvine,Mc Mechan,Male,1968-06-01,Environmental Specialist,Argiculture,Affluent Customer,N,No,8,3163
3164,Hortensia,Rainger,Female,1986-01-14,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,7,3164
3165,Vyky,Coppen,Female,1975-05-18,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,7,3165
3166,Bronson,Plowman,Male,1955-05-11,Social Worker,Health,Mass Customer,N,No,8,3166
3167,Vernor,Stedall,Male,1995-01-20,Web Designer IV,Property,Mass Customer,N,No,1,3167
3168,Johan,Dudderidge,Male,1976-02-16,Assistant Manager,Health,Affluent Customer,N,No,3,3168
3169,Maxim,Chavrin,Male,1964-01-12,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,2,3169
3170,Bethanne,Kytter,Female,1968-01-26,Nurse Practicioner,Entertainment,Mass Customer,N,No,12,3170
3171,Leif,,Male,1967-05-23,Account Coordinator,Financial Services,Affluent Customer,N,Yes,9,3171
3172,Marje,Kennewell,Female,1961-12-17,,Retail,Affluent Customer,N,No,4,3172
3173,Angelo,,Male,2001-10-10,Computer Systems Analyst I,Health,Mass Customer,N,Yes,10,3173
3174,Odele,Blackmore,Female,1976-11-16,Research Associate,Financial Services,Affluent Customer,N,No,7,3174
3175,Alphard,Cradduck,Male,1984-12-30,Operator,Health,Mass Customer,N,No,9,3175
3176,Rafe,Antoniak,Male,1977-12-04,Physical Therapy Assistant,,Affluent Customer,N,No,9,3176
3177,Titos,Scanes,Male,1978-05-07,Database Administrator IV,,Affluent Customer,N,No,2,3177
3178,Gan,Marrion,Male,1971-09-28,VP Quality Control,Retail,Mass Customer,N,Yes,11,3178
3179,Jarid,Redwood,Male,1979-11-04,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,10,3179
3180,Gage,,Male,1974-06-14,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10,3180
3181,Ferd,Chominski,Male,1976-09-29,Senior Editor,Financial Services,High Net Worth,N,No,7,3181
3182,Catherina,Hammel,Female,1967-10-03,,Financial Services,Affluent Customer,N,No,9,3182
3183,Craig,Phethean,Male,1974-06-19,Junior Executive,Health,Mass Customer,N,No,7,3183
3184,Marlee,Brundle,Female,1976-11-08,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,9,3184
3185,Duky,Crichley,Male,1956-01-18,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3,3185
3186,Rora,Warre,Female,1997-05-09,,,Mass Customer,N,Yes,9,3186
3187,Samuele,Roycroft,Male,1974-05-12,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,4,3187
3188,Boyd,,Male,1999-07-07,Actuary,Financial Services,Mass Customer,N,No,2,3188
3189,Abbott,Knaggs,Male,1963-03-01,Environmental Specialist,Financial Services,Mass Customer,N,No,10,3189
3190,Lizabeth,Carswell,Female,1985-02-05,,,Affluent Customer,N,No,9,3190
3191,Bobbette,Amps,Female,1959-07-08,Director of Sales,Financial Services,Affluent Customer,N,Yes,8,3191
3192,Illa,Klemenz,Female,1968-09-18,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,7,3192
3193,Augusta,Henryson,Female,1978-07-04,Web Designer IV,Property,High Net Worth,N,No,8,3193
3194,Hakeem,Bernardinelli,Male,1978-03-11,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8,3194
3195,Vickie,West,Female,1981-03-30,Tax Accountant,Manufacturing,Mass Customer,N,No,7,3195
3196,Teddi,Adcocks,Female,1977-08-04,Engineer IV,Health,Mass Customer,N,No,7,3196
3197,Stern,Ilyenko,Male,1976-02-18,Environmental Specialist,Health,High Net Worth,N,No,8,3197
3198,Dur,Knappen,Male,1997-08-02,Media Manager III,Manufacturing,Mass Customer,N,Yes,9,3198
3199,Florry,Neasam,Female,1969-08-31,Product Engineer,,Mass Customer,N,Yes,8,3199
3200,Marna,,Female,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,N,No,6,3200
3201,Zed,Blanckley,Male,2000-03-31,Assistant Professor,Financial Services,Mass Customer,N,Yes,10,3201
3202,Garry,Gadson,Male,1994-09-10,Office Assistant IV,Financial Services,Mass Customer,N,Yes,9,3202
3203,Swen,Merioth,Male,1985-02-05,GIS Technical Architect,,Affluent Customer,N,Yes,1,3203
3204,Ibby,Beedon,Female,1994-11-26,Media Manager III,Health,Mass Customer,N,Yes,2,3204
3205,Egan,Flockhart,Male,1959-04-20,Account Executive,,Mass Customer,N,No,7,3205
3206,Elbertine,Trewin,Female,1995-03-23,Financial Advisor,Financial Services,Mass Customer,N,No,5,3206
3207,Anica,Halfhyde,Female,1987-08-29,,,Mass Customer,N,No,8,3207
3208,Jeanne,O'Meara,Female,1967-02-06,VP Marketing,,High Net Worth,N,No,12,3208
3209,Clarie,Markushkin,Female,1964-03-28,Civil Engineer,Manufacturing,Affluent Customer,N,No,11,3209
3210,Stella,Abreheart,Female,1988-02-01,Junior Executive,Manufacturing,Mass Customer,N,No,3,3210
3211,Betsy,Cosh,Female,1993-06-12,Automation Specialist II,Health,High Net Worth,N,Yes,11,3211
3212,Corella,Bartomeu,Female,1981-01-15,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,7,3212
3213,Marcile,Vasiliev,Female,1971-09-26,,Telecommunications,Affluent Customer,N,Yes,11,3213
3214,Cindelyn,Balas,Female,1993-01-21,Software Engineer III,Financial Services,Mass Customer,N,Yes,4,3214
3215,Wolfgang,Raffles,Male,1976-09-28,General Manager,,Mass Customer,N,Yes,7,3215
3216,Edgar,Ordish,Male,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,N,Yes,10,3216
3217,Lorena,Titterrell,Female,1968-03-12,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,8,3217
3218,Conny,Starbeck,Female,1976-02-12,Information Systems Manager,Argiculture,Mass Customer,N,Yes,9,3218
3219,Denyse,Scutts,Female,1998-01-06,Web Developer III,Financial Services,Mass Customer,N,No,9,3219
3220,Hunt,Linn,Male,1972-07-26,Research Assistant IV,Manufacturing,Affluent Customer,N,No,8,3220
3221,Brigid,Quigley,Female,1959-09-25,Internal Auditor,Property,High Net Worth,N,Yes,11,3221
3222,Caralie,Sellors,U,,Senior Editor,IT,Affluent Customer,N,No,7,3222
3223,Tiffi,Wortt,U,,Database Administrator III,IT,Mass Customer,N,Yes,7,3223
3224,Darell,Mulqueeny,Female,1996-03-12,Automation Specialist III,Manufacturing,Affluent Customer,N,No,1,3224
3225,Durante,Reddan,Male,1980-06-19,Chief Design Engineer,Health,Mass Customer,N,Yes,1,3225
3226,Andi,Whittet,Female,1973-03-29,,Entertainment,Affluent Customer,N,No,5,3226
3227,Costa,Sharpin,Male,1995-12-06,,Manufacturing,Affluent Customer,N,No,8,3227
3228,Margette,Donaghie,Female,1964-08-16,Social Worker,Health,Mass Customer,N,No,10,3228
3229,Carrol,Gheorghie,Male,1964-10-18,Sales Representative,Retail,High Net Worth,N,Yes,7,3229
3230,Calida,Clardge,Female,1970-02-14,Executive Secretary,Financial Services,Mass Customer,N,No,8,3230
3231,Cazzie,Gravell,Male,1976-05-29,,,Affluent Customer,N,Yes,9,3231
3232,Rose,Milsom,Female,1993-10-10,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,4,3232
3233,Xever,Feeley,Male,1959-01-06,Tax Accountant,Financial Services,Mass Customer,N,Yes,8,3233
3234,Mata,Hoggan,Male,1987-04-15,Safety Technician II,Manufacturing,Mass Customer,N,Yes,4,3234
3235,Leif,Woolfall,Male,1965-05-15,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,7,3235
3236,Edsel,Arguile,Male,1993-04-01,,Manufacturing,Mass Customer,N,Yes,8,3236
3237,Astrid,Sumnall,Female,1964-08-15,Assistant Manager,Manufacturing,Mass Customer,N,No,7,3237
3238,Sauveur,Edmands,Male,1977-07-20,Executive Secretary,Retail,Mass Customer,N,No,8,3238
3239,Wendi,Hew,Female,1971-12-06,Staff Scientist,Health,High Net Worth,N,No,7,3239
3240,Ryon,Elsay,Male,1976-09-04,Chief Design Engineer,,Mass Customer,N,Yes,9,3240
3241,Milt,Erett,Male,1979-10-29,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,8,3241
3242,Lib,Schohier,Female,1958-03-07,General Manager,Manufacturing,Affluent Customer,N,Yes,12,3242
3243,Tim,Besset,Male,1973-05-19,Media Manager I,Health,Mass Customer,N,No,5,3243
3244,Rosene,Bullar,Female,1959-05-08,Systems Administrator I,Financial Services,Mass Customer,N,No,7,3244
3245,Wainwright,Succamore,Male,1959-03-27,Graphic Designer,IT,High Net Worth,N,No,4,3245
3246,Norene,Merle,Female,1968-05-20,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,5,3246
3247,Bellanca,Raymond,Female,1985-04-09,Structural Engineer,Manufacturing,Mass Customer,N,Yes,10,3247
3248,Alastair,Van der Beken,Male,1957-05-15,Programmer Analyst II,,Affluent Customer,N,No,12,3248
3249,Cortney,Leet,Female,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,8,3249
3250,Hussein,Ticic,Male,1992-04-16,,Argiculture,High Net Worth,N,Yes,6,3250
3251,Cammie,Edridge,Female,1976-08-27,Safety Technician II,Financial Services,High Net Worth,N,Yes,10,3251
3252,Alexia,McTerrelly,Female,1987-06-15,GIS Technical Architect,,High Net Worth,N,Yes,9,3252
3253,Bernadine,Shakeshaft,Female,1990-02-10,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,3253
3254,Lissy,Paliser,Female,2001-05-22,Human Resources Assistant I,Financial Services,Mass Customer,N,No,9,3254
3255,Sutherlan,Truin,U,,Engineer IV,IT,High Net Worth,N,No,3,3255
3256,Collen,Kew,Female,1986-02-06,Professor,Financial Services,Affluent Customer,N,No,4,3256
3257,Travis,Hulatt,Male,1980-05-07,Senior Editor,,Mass Customer,N,Yes,8,3257
3258,Hettie,Godden,Female,1978-12-10,Sales Representative,Retail,Mass Customer,N,Yes,8,3258
3259,Rabi,,Male,1953-11-04,Quality Control Specialist,,High Net Worth,N,No,9,3259
3260,Kelsy,Rao,Female,1979-05-30,Research Associate,Telecommunications,High Net Worth,N,No,11,3260
3261,Benedicto,Blumire,Male,1975-01-30,,Property,Mass Customer,N,Yes,8,3261
3262,Maynord,L'Episcopi,Male,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12,3262
3263,Quentin,Forte,Female,1981-08-21,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,4,3263
3264,Garret,Higginbottam,Male,1978-08-19,,Financial Services,Mass Customer,N,Yes,5,3264
3265,Isaak,Higounet,Male,1967-06-02,Clinical Specialist,Health,High Net Worth,N,No,9,3265
3266,Lambert,Edser,Male,1995-05-21,Account Representative III,,Mass Customer,N,Yes,10,3266
3267,Gerri,Prott,Male,1987-05-30,,Property,High Net Worth,N,Yes,10,3267
3268,Estelle,Sam,Female,1986-05-31,General Manager,Manufacturing,Mass Customer,N,No,3,3268
3269,Kalvin,Paskin,Male,1994-12-01,GIS Technical Architect,,Mass Customer,N,No,12,3269
3270,Tracey,Redsull,Male,1957-04-12,Administrative Officer,Financial Services,Mass Customer,N,Yes,10,3270
3271,Daisi,Philip,Female,1986-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,11,3271
3272,Bar,Frankcom,Male,1993-06-04,Payment Adjustment Coordinator,,Affluent Customer,N,No,2,3272
3273,Darline,Alpes,Female,1978-05-17,General Manager,Entertainment,Mass Customer,N,No,7,3273
3274,Tory,Dosdell,Female,1973-04-26,,Financial Services,Mass Customer,N,Yes,8,3274
3275,Lela,Carrell,Female,1975-10-22,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,9,3275
3276,Goddart,Pavelin,Male,1979-04-18,Legal Assistant,,High Net Worth,N,No,11,3276
3277,Demetris,Shapcote,Male,1962-04-20,Computer Systems Analyst I,,Affluent Customer,N,No,1,3277
3278,Marcel,Eddolls,Male,1982-06-22,VP Product Management,Financial Services,Affluent Customer,N,No,10,3278
3279,Morgun,Razoux,Male,1959-02-18,Staff Scientist,Financial Services,Mass Customer,N,No,8,3279
3280,Micki,McNamara,Female,1987-05-02,General Manager,Financial Services,Mass Customer,N,Yes,10,3280
3281,Peg,Cliff,Female,1998-02-22,Administrative Assistant III,,Mass Customer,N,No,9,3281
3282,Helga,Nuzzi,Female,1959-04-24,Clinical Specialist,Health,High Net Worth,N,No,7,3282
3283,Rowe,Barbary,Female,1979-01-15,Administrative Officer,Property,Mass Customer,N,Yes,11,3283
3284,Jorrie,Cerman,Female,1991-08-28,Chief Design Engineer,Retail,Affluent Customer,N,No,9,3284
3285,Mendie,Teresi,Male,1986-12-30,Recruiter,Health,Affluent Customer,N,Yes,12,3285
3286,Kent,Hatter,Male,1961-06-02,Assistant Media Planner,Entertainment,Mass Customer,N,No,8,3286
3287,Marys,Vazquez,Female,1986-01-06,Account Executive,,Affluent Customer,N,Yes,11,3287
3288,Fair,Dewen,U,,Engineer III,IT,High Net Worth,N,No,10,3288
3289,Frederico,Spearman,Male,1978-01-04,Assistant Manager,Property,Mass Customer,N,No,11,3289
3290,Brandyn,Gain,Male,1962-09-18,,Manufacturing,High Net Worth,N,Yes,4,3290
3291,Cindy,Eakin,Female,1956-01-21,Staff Accountant II,Manufacturing,Mass Customer,N,No,4,3291
3292,Hamlen,Slograve,Male,1973-04-09,Web Designer I,Retail,Affluent Customer,N,Yes,11,3292
3293,Peg,Woodstock,Female,1986-01-22,Automation Specialist IV,,High Net Worth,N,No,6,3293
3294,Juditha,Leidl,Female,1986-06-26,Director of Sales,Manufacturing,Affluent Customer,N,No,7,3294
3295,Cleavland,Karchowski,Male,1964-05-26,Human Resources Assistant III,Retail,High Net Worth,N,Yes,6,3295
3296,Leontyne,Jackett,Female,1974-11-11,Quality Engineer,Financial Services,Affluent Customer,N,Yes,9,3296
3297,Addy,Moukes,Male,1975-04-26,Product Engineer,Manufacturing,Mass Customer,N,No,8,3297
3298,Christine,Baignard,U,,VP Quality Control,IT,Affluent Customer,N,Yes,9,3298
3299,Sybille,Ballsdon,Female,1980-04-10,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,10,3299
3300,Quintus,Gouldthorpe,Male,1961-05-22,Executive Secretary,Retail,Mass Customer,N,No,8,3300
3301,Guntar,O'Halloran,Male,1987-03-21,Associate Professor,,Mass Customer,N,Yes,10,3301
3302,Faulkner,McKiernan,Male,1956-10-30,Compensation Analyst,Financial Services,Affluent Customer,N,No,9,3302
3303,Ced,Cuell,Male,1967-02-02,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,2,3303
3304,Tymothy,Rodder,Male,1981-01-19,,,Mass Customer,N,No,12,3304
3305,Neddy,La Grange,Male,1977-02-16,Senior Developer,Health,Mass Customer,N,Yes,6,3305
3306,Iggy,Whorton,Male,1991-05-17,Compensation Analyst,Financial Services,Mass Customer,N,No,8,3306
3307,Portia,Thirlwall,Female,1978-09-02,Analyst Programmer,Health,High Net Worth,N,No,7,3307
3308,Daffi,Idale,Female,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Yes,2,3308
3309,Christie,Bremeyer,Male,1974-12-14,Senior Sales Associate,,High Net Worth,N,Yes,10,3309
3310,Bethany,Jarrell,Female,1961-10-29,VP Marketing,Property,Affluent Customer,N,Yes,10,3310
3311,Clary,Bennitt,Female,1979-12-21,Civil Engineer,Manufacturing,Mass Customer,N,Yes,7,3311
3312,Franky,Nanninini,U,,Administrative Officer,IT,High Net Worth,N,No,9,3312
3313,Kori,Antoshin,Female,1995-03-15,,Property,High Net Worth,N,Yes,7,3313
3314,Blakelee,Tassel,Female,1972-10-31,,Financial Services,Mass Customer,N,Yes,1,3314
3315,Ninnette,Pandey,Female,1994-09-08,Account Executive,Property,Mass Customer,N,Yes,7,3315
3316,Stoddard,Giacomoni,Female,1960-09-02,Structural Analysis Engineer,,Mass Customer,N,No,10,3316
3317,Ric,Kondrachenko,Male,1970-07-08,Actuary,Financial Services,Mass Customer,N,Yes,11,3317
3318,Courtnay,Allmen,Male,1962-02-07,,Manufacturing,High Net Worth,N,Yes,10,3318
3319,Erda,,Female,1966-04-04,,Financial Services,Affluent Customer,N,Yes,7,3319
3320,Anabella,Mealham,Female,1994-06-02,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,9,3320
3321,Ives,,Male,1980-05-10,Software Test Engineer I,,High Net Worth,N,Yes,2,3321
3322,Hew,Sworder,U,,Financial Analyst,Financial Services,Affluent Customer,N,Yes,9,3322
3323,Cortie,Hamshar,Male,1973-03-01,Account Representative I,Health,High Net Worth,N,No,4,3323
3324,Sholom,,Male,1973-07-11,Research Nurse,Health,Mass Customer,N,Yes,6,3324
3325,Sylas,,Male,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,No,8,3325
3326,Wes,Crotch,Male,1975-04-13,Nurse,Manufacturing,High Net Worth,N,Yes,12,3326
3327,Roma,Le Gallo,Male,1973-02-02,Teacher,Manufacturing,Mass Customer,N,No,3,3327
3328,Arabella,Delgaty,Female,1961-08-06,Food Chemist,Health,Mass Customer,N,No,11,3328
3329,Karissa,Leal,Female,1974-08-06,,,High Net Worth,N,No,10,3329
3330,Tina,Pristnor,Female,1955-11-06,,Health,Mass Customer,N,Yes,12,3330
3331,Claire,Trahar,Female,1971-09-20,Technical Writer,Financial Services,Mass Customer,N,No,1,3331
3332,Cissy,Jeffress,Female,1998-09-24,Account Representative III,Health,Mass Customer,N,No,1,3332
3333,Celinda,Asher,Female,1979-05-08,Software Test Engineer II,Property,Mass Customer,N,Yes,4,3333
3334,Koralle,Winckles,Female,1965-05-22,VP Product Management,Health,Mass Customer,N,Yes,6,3334
3335,Damian,Dutt,Male,1979-12-15,Editor,Health,Mass Customer,N,No,3,3335
3336,Konstantine,Terne,Male,1979-01-10,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,11,3336
3337,Brendan,Aird,Male,1976-10-28,,Argiculture,Mass Customer,N,Yes,12,3337
3338,Nata,Ozanne,Female,1964-07-08,,Manufacturing,Mass Customer,N,Yes,9,3338
3339,Andrea,Rand,Male,1986-05-08,Programmer Analyst III,Health,Mass Customer,N,No,8,3339
3340,Torey,Beharrell,Male,1991-09-29,Physical Therapy Assistant,,Mass Customer,N,No,12,3340
3341,Vitia,Crum,Female,1980-08-05,Help Desk Technician,Retail,Affluent Customer,N,Yes,2,3341
3342,Henry,Phillps,Male,1985-08-12,,Entertainment,Mass Customer,N,No,2,3342
3343,Cristabel,Bim,U,,Recruiter,IT,Mass Customer,N,Yes,10,3343
3344,Clerissa,Columbell,Female,1995-02-14,GIS Technical Architect,,Affluent Customer,N,Yes,1,3344
3345,Hersch,Gilkes,Male,1977-06-23,,Financial Services,High Net Worth,N,No,9,3345
3346,Nadya,Callaghan,Female,1991-09-11,Software Consultant,Financial Services,High Net Worth,N,No,10,3346
3347,Nichols,,Male,1985-11-08,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,7,3347
3348,Amanda,Hazeltine,Female,1956-11-08,Pharmacist,Health,High Net Worth,N,Yes,5,3348
3349,Byram,Lamberts,Male,1981-01-22,Director of Sales,Argiculture,Affluent Customer,N,No,8,3349
3350,Tam,Prestner,Male,1975-05-29,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,10,3350
3351,Chryste,Nornable,Female,1982-04-13,Accounting Assistant II,,Affluent Customer,N,No,4,3351
3352,Fredek,Lobley,Male,1994-12-28,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,8,3352
3353,Marina,Scorrer,Female,1994-04-21,Software Test Engineer II,,Mass Customer,N,Yes,4,3353
3354,Ollie,Restorick,Male,1978-03-27,,Manufacturing,Mass Customer,N,Yes,9,3354
3355,Cherin,Thireau,Female,1990-02-19,Staff Accountant I,Manufacturing,Mass Customer,N,No,7,3355
3356,Dill,Bampford,Male,1959-03-23,Safety Technician II,Financial Services,Mass Customer,N,Yes,10,3356
3357,Georgie,Henze,Male,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,No,9,3357
3358,Fairlie,McGavin,Male,1973-09-17,Engineer I,Manufacturing,Affluent Customer,N,Yes,9,3358
3359,Duffy,Cotillard,Male,1991-12-13,Developer III,,Mass Customer,N,No,5,3359
3360,Joelie,Sherlaw,Female,1963-03-23,Quality Engineer,Health,Affluent Customer,N,No,6,3360
3361,Riva,Yushin,Female,1968-01-20,General Manager,Property,Mass Customer,N,Yes,9,3361
3362,Piotr,Saladin,Male,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,No,7,3362
3363,Orson,Tythacott,Male,2000-03-08,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,2,3363
3364,Trueman,,Male,1993-08-19,Engineer IV,Manufacturing,Mass Customer,N,Yes,8,3364
3365,Karlens,Chaffyn,U,,Engineer III,IT,Mass Customer,N,No,1,3365
3366,Rickey,Gregolotti,Male,1975-02-26,Technical Writer,Manufacturing,Mass Customer,N,Yes,12,3366
3367,Melisse,Massei,Female,2000-12-05,Librarian,Entertainment,Mass Customer,N,Yes,4,3367
3368,Tanya,Boddis,Female,1967-07-17,Technical Writer,Financial Services,Affluent Customer,N,No,12,3368
3369,Cathrin,Rosencrantz,Female,1977-01-02,Research Associate,,Mass Customer,N,No,10,3369
3370,Brant,Follis,Male,1954-01-22,Data Coordiator,,High Net Worth,N,Yes,8,3370
3371,Josey,Alves,Female,1977-10-30,Analyst Programmer,Retail,Mass Customer,N,No,10,3371
3372,Orazio,Wissby,Male,1954-09-25,,Telecommunications,High Net Worth,N,No,9,3372
3373,Inna,Atack,Female,1991-01-25,Research Associate,Health,Mass Customer,N,No,9,3373
3374,Joann,Corrigan,Female,1959-11-17,Sales Associate,Manufacturing,Mass Customer,N,Yes,8,3374
3375,Thorsten,Gregon,Male,1993-03-21,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,11,3375
3376,Amity,Widdall,Female,1982-10-20,,Manufacturing,Mass Customer,N,No,5,3376
3377,Jamal,MacRury,Male,1988-06-23,,Manufacturing,Mass Customer,N,Yes,3,3377
3378,Ina,Habershaw,Female,1962-02-17,,Financial Services,Affluent Customer,N,No,10,3378
3379,Elysee,Spurr,Female,1999-04-30,Food Chemist,Health,Mass Customer,N,Yes,8,3379
3380,Abe,Ealam,Male,1955-01-09,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,8,3380
3381,Bruce,Lackie,Male,1993-11-20,Computer Systems Analyst IV,,Mass Customer,N,No,9,3381
3382,Burk,Walczak,Male,1977-12-17,Business Systems Development Analyst,,High Net Worth,N,No,1,3382
3383,Dane,Swansbury,Male,1982-04-05,Financial Analyst,Financial Services,Affluent Customer,N,Yes,9,3383
3384,Wesley,Nichols,Male,1996-03-05,,,Mass Customer,N,No,6,3384
3385,Ronda,,Female,1975-02-10,Systems Administrator III,Argiculture,Mass Customer,N,No,9,3385
3386,Cliff,Nolin,Male,1999-07-28,Structural Engineer,IT,High Net Worth,N,Yes,8,3386
3387,Shel,Duke,Female,1976-07-05,General Manager,Manufacturing,Affluent Customer,N,Yes,7,3387
3388,Urbanus,Pichan,Male,1986-10-25,VP Marketing,Retail,Mass Customer,N,No,11,3388
3389,Margo,Saltmarshe,Female,1972-06-01,Programmer II,,Affluent Customer,N,No,12,3389
3390,Fayth,Baudins,Female,1969-01-27,,,High Net Worth,N,No,10,3390
3391,Terrel,Kreuzer,Male,1991-06-23,,Manufacturing,Mass Customer,N,No,8,3391
3392,Brock,Ride,Male,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,No,10,3392
3393,Henrietta,Olexa,Female,1954-02-21,Technical Writer,Retail,Mass Customer,N,Yes,8,3393
3394,Barde,Spoward,Male,1974-06-26,Environmental Specialist,Health,Mass Customer,N,No,9,3394
3395,Sigmund,Fishbourn,Male,1993-04-19,,Financial Services,Mass Customer,N,No,9,3395
3396,Arin,Nappin,Male,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,Yes,10,3396
3397,Melisande,,Female,1985-08-19,Product Engineer,IT,Mass Customer,N,No,10,3397
3398,Alberik,Looks,Male,1971-07-01,,,High Net Worth,N,Yes,1,3398
3399,Hillyer,Biddulph,Male,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,5,3399
3400,Brenna,Childes,Female,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,11,3400
3401,Cristie,,Female,1993-07-28,Tax Accountant,Telecommunications,Mass Customer,N,Yes,6,3401
3402,Krystyna,Scadden,Female,1985-05-04,Statistician II,Retail,Mass Customer,N,No,9,3402
